longitude,latitude,start_date,end_date,label
-63.919855,-8.682091,2022-01-01,2022-12-01,agua
-63.915668,-8.767682,2022-01-01,2022-12-01,agua
-63.915259,-9.966794,2022-01-01,2022-12-01,agua
-63.864595,-8.919146,2022-01-01,2022-12-01,agua
-63.857749,-8.63481,2022-01-01,2022-12-01,agua
-63.829548,-9.828833,2022-01-01,2022-12-01,agua
-63.810742,-10.081324,2022-01-01,2022-12-01,agua
-63.781002,-10.391066,2022-01-01,2022-12-01,agua
-63.773142,-8.597333,2022-01-01,2022-12-01,agua
-63.753803,-8.969228,2022-01-01,2022-12-01,agua
-63.728331,-8.847693,2022-01-01,2022-12-01,agua
-63.697301,-8.580055,2022-01-01,2022-12-01,agua
-63.680018,-8.563831,2022-01-01,2022-12-01,agua
-63.671064,-10.408204,2022-01-01,2022-12-01,agua
-63.630867,-8.582896,2022-01-01,2022-12-01,agua
-63.618707,-8.694022,2022-01-01,2022-12-01,agua
-63.614365,-8.558365,2022-01-01,2022-12-01,agua
-63.608145,-8.559967,2022-01-01,2022-12-01,agua
-63.584622,-8.520676,2022-01-01,2022-12-01,agua
-63.578523,-8.55772,2022-01-01,2022-12-01,agua
-63.574969,-8.611529,2022-01-01,2022-12-01,agua
-63.572822,-8.667895,2022-01-01,2022-12-01,agua
-63.554819,-9.823616,2022-01-01,2022-12-01,agua
-63.554553,-8.631935,2022-01-01,2022-12-01,agua
-63.552521,-8.604201,2022-01-01,2022-12-01,agua
-63.550799,-8.472823,2022-01-01,2022-12-01,agua
-63.539193,-9.808218,2022-01-01,2022-12-01,agua
-63.534422,-8.356166,2022-01-01,2022-12-01,agua
-63.533236,-8.359569,2022-01-01,2022-12-01,agua
-63.529404,-8.502739,2022-01-01,2022-12-01,agua
-63.526407,-8.487252,2022-01-01,2022-12-01,agua
-63.522026,-8.473392,2022-01-01,2022-12-01,agua
-63.505853,-8.469211,2022-01-01,2022-12-01,agua
-63.495234,-8.443735,2022-01-01,2022-12-01,agua
-63.49512,-8.458756,2022-01-01,2022-12-01,agua
-63.494868,-8.445518,2022-01-01,2022-12-01,agua
-63.494177,-8.603198,2022-01-01,2022-12-01,agua
-63.481277,-8.429255,2022-01-01,2022-12-01,agua
-63.481128,-8.565154,2022-01-01,2022-12-01,agua
-63.476765,-8.555559,2022-01-01,2022-12-01,agua
-63.466345,-8.495723,2022-01-01,2022-12-01,agua
-63.453374,-8.333563,2022-01-01,2022-12-01,agua
-63.451807,-8.337988,2022-01-01,2022-12-01,agua
-63.450577,-8.489845,2022-01-01,2022-12-01,agua
-63.449926,-8.496562,2022-01-01,2022-12-01,agua
-63.441025,-9.758152,2022-01-01,2022-12-01,agua
-63.440084,-9.765307,2022-01-01,2022-12-01,agua
-63.438489,-8.2828,2022-01-01,2022-12-01,agua
-63.432547,-9.85736,2022-01-01,2022-12-01,agua
-63.432365,-9.752791,2022-01-01,2022-12-01,agua
-63.431969,-8.867585,2022-01-01,2022-12-01,agua
-63.431596,-9.753851,2022-01-01,2022-12-01,agua
-63.42956,-8.872987,2022-01-01,2022-12-01,agua
-63.426684,-10.421217,2022-01-01,2022-12-01,agua
-63.413477,-8.362396,2022-01-01,2022-12-01,agua
-63.413057,-8.989058,2022-01-01,2022-12-01,agua
-63.408254,-8.313764,2022-01-01,2022-12-01,agua
-63.406891,-8.765127,2022-01-01,2022-12-01,agua
-63.406672,-9.027438,2022-01-01,2022-12-01,agua
-63.405773,-9.725331,2022-01-01,2022-12-01,agua
-63.405291,-9.011412,2022-01-01,2022-12-01,agua
-63.399184,-9.097491,2022-01-01,2022-12-01,agua
-63.385952,-8.817493,2022-01-01,2022-12-01,agua
-63.385537,-10.058513,2022-01-01,2022-12-01,agua
-63.385431,-10.05475,2022-01-01,2022-12-01,agua
-63.382474,-8.291272,2022-01-01,2022-12-01,agua
-63.37641,-8.90021,2022-01-01,2022-12-01,agua
-63.362248,-9.301631,2022-01-01,2022-12-01,agua
-63.360188,-9.302287,2022-01-01,2022-12-01,agua
-63.356713,-8.944408,2022-01-01,2022-12-01,agua
-63.352015,-9.017652,2022-01-01,2022-12-01,agua
-63.351889,-8.935841,2022-01-01,2022-12-01,agua
-63.350225,-8.889563,2022-01-01,2022-12-01,agua
-63.345786,-9.113035,2022-01-01,2022-12-01,agua
-63.335946,-8.148338,2022-01-01,2022-12-01,agua
-63.335785,-8.967348,2022-01-01,2022-12-01,agua
-63.335412,-8.152616,2022-01-01,2022-12-01,agua
-63.335036,-8.936624,2022-01-01,2022-12-01,agua
-63.332414,-8.942784,2022-01-01,2022-12-01,agua
-63.329985,-9.100575,2022-01-01,2022-12-01,agua
-63.327778,-8.945778,2022-01-01,2022-12-01,agua
-63.324756,-8.982636,2022-01-01,2022-12-01,agua
-63.323532,-8.782625,2022-01-01,2022-12-01,agua
-63.318877,-8.174299,2022-01-01,2022-12-01,agua
-63.30697,-8.939065,2022-01-01,2022-12-01,agua
-63.304945,-8.793033,2022-01-01,2022-12-01,agua
-63.266638,-8.95067,2022-01-01,2022-12-01,agua
-63.249801,-8.859388,2022-01-01,2022-12-01,agua
-63.249422,-8.847031,2022-01-01,2022-12-01,agua
-63.249158,-10.292158,2022-01-01,2022-12-01,agua
-63.248183,-8.866726,2022-01-01,2022-12-01,agua
-63.240162,-8.893633,2022-01-01,2022-12-01,agua
-63.23765,-9.173182,2022-01-01,2022-12-01,agua
-63.222976,-9.049619,2022-01-01,2022-12-01,agua
-63.222481,-9.046797,2022-01-01,2022-12-01,agua
-63.206088,-9.861048,2022-01-01,2022-12-01,agua
-63.200595,-9.762504,2022-01-01,2022-12-01,agua
-63.190765,-9.214737,2022-01-01,2022-12-01,agua
-63.190238,-9.232911,2022-01-01,2022-12-01,agua
-63.18164,-9.046949,2022-01-01,2022-12-01,agua
-63.178719,-9.209544,2022-01-01,2022-12-01,agua
-63.17408,-9.348858,2022-01-01,2022-12-01,agua
-63.153423,-10.488094,2022-01-01,2022-12-01,agua
-63.14642,-9.200321,2022-01-01,2022-12-01,agua
-63.145178,-10.010879,2022-01-01,2022-12-01,agua
-63.139663,-9.515072,2022-01-01,2022-12-01,agua
-63.138103,-9.196855,2022-01-01,2022-12-01,agua
-63.133629,-10.05289,2022-01-01,2022-12-01,agua
-63.127819,-9.518368,2022-01-01,2022-12-01,agua
-63.124509,-9.635009,2022-01-01,2022-12-01,agua
-63.121565,-9.948281,2022-01-01,2022-12-01,agua
-63.12022,-9.414516,2022-01-01,2022-12-01,agua
-63.120192,-9.458152,2022-01-01,2022-12-01,agua
-63.116501,-10.01981,2022-01-01,2022-12-01,agua
-63.115075,-9.092732,2022-01-01,2022-12-01,agua
-63.104196,-8.153608,2022-01-01,2022-12-01,agua
-63.097378,-9.063797,2022-01-01,2022-12-01,agua
-63.070946,-10.400686,2022-01-01,2022-12-01,agua
-63.069076,-9.599657,2022-01-01,2022-12-01,agua
-63.067014,-9.601396,2022-01-01,2022-12-01,agua
-63.064006,-10.151579,2022-01-01,2022-12-01,agua
-63.062569,-10.425113,2022-01-01,2022-12-01,agua
-63.061528,-10.111705,2022-01-01,2022-12-01,agua
-63.059378,-8.17657,2022-01-01,2022-12-01,agua
-63.054938,-9.746628,2022-01-01,2022-12-01,agua
-63.053868,-9.466703,2022-01-01,2022-12-01,agua
-63.048204,-9.463073,2022-01-01,2022-12-01,agua
-63.03635,-8.113903,2022-01-01,2022-12-01,agua
-63.035088,-10.04135,2022-01-01,2022-12-01,agua
-63.024736,-9.161245,2022-01-01,2022-12-01,agua
-63.022346,-10.045434,2022-01-01,2022-12-01,agua
-63.014861,-8.310417,2022-01-01,2022-12-01,agua
-63.008292,-9.644999,2022-01-01,2022-12-01,agua
-63.007796,-8.302513,2022-01-01,2022-12-01,agua
-63.006076,-8.305758,2022-01-01,2022-12-01,agua
-62.994294,-8.159362,2022-01-01,2022-12-01,agua
-62.985882,-10.037508,2022-01-01,2022-12-01,agua
-62.983564,-8.213854,2022-01-01,2022-12-01,agua
-62.97959,-8.226169,2022-01-01,2022-12-01,agua
-62.979528,-7.37231,2022-01-01,2022-12-01,agua
-62.976021,-8.217737,2022-01-01,2022-12-01,agua
-62.969859,-7.201566,2022-01-01,2022-12-01,agua
-62.968523,-9.920645,2022-01-01,2022-12-01,agua
-62.968131,-10.345673,2022-01-01,2022-12-01,agua
-62.965256,-10.349791,2022-01-01,2022-12-01,agua
-62.96454,-9.920125,2022-01-01,2022-12-01,agua
-62.958359,-8.214033,2022-01-01,2022-12-01,agua
-62.937434,-8.203359,2022-01-01,2022-12-01,agua
-62.933306,-9.835673,2022-01-01,2022-12-01,agua
-62.933048,-8.202691,2022-01-01,2022-12-01,agua
-62.930293,-9.838321,2022-01-01,2022-12-01,agua
-62.928954,-8.137328,2022-01-01,2022-12-01,agua
-62.927042,-7.674104,2022-01-01,2022-12-01,agua
-62.914827,-10.321971,2022-01-01,2022-12-01,agua
-62.914617,-8.090623,2022-01-01,2022-12-01,agua
-62.908279,-7.80418,2022-01-01,2022-12-01,agua
-62.897216,-9.827812,2022-01-01,2022-12-01,agua
-62.892813,-12.867417,2022-01-01,2022-12-01,agua
-62.886484,-7.516748,2022-01-01,2022-12-01,agua
-62.885731,-9.831347,2022-01-01,2022-12-01,agua
-62.884117,-8.04238,2022-01-01,2022-12-01,agua
-62.882202,-9.831051,2022-01-01,2022-12-01,agua
-62.879204,-12.862547,2022-01-01,2022-12-01,agua
-62.878002,-9.827081,2022-01-01,2022-12-01,agua
-62.87597,-9.826669,2022-01-01,2022-12-01,agua
-62.87373,-9.53893,2022-01-01,2022-12-01,agua
-62.87037,-10.402115,2022-01-01,2022-12-01,agua
-62.866536,-10.407507,2022-01-01,2022-12-01,agua
-62.860721,-9.805497,2022-01-01,2022-12-01,agua
-62.856576,-7.072174,2022-01-01,2022-12-01,agua
-62.852345,-9.53186,2022-01-01,2022-12-01,agua
-62.850842,-9.097672,2022-01-01,2022-12-01,agua
-62.84978,-8.096971,2022-01-01,2022-12-01,agua
-62.849611,-9.098623,2022-01-01,2022-12-01,agua
-62.845444,-9.807555,2022-01-01,2022-12-01,agua
-62.842387,-7.181413,2022-01-01,2022-12-01,agua
-62.838577,-9.453164,2022-01-01,2022-12-01,agua
-62.838512,-9.459952,2022-01-01,2022-12-01,agua
-62.838294,-9.804286,2022-01-01,2022-12-01,agua
-62.837962,-9.45102,2022-01-01,2022-12-01,agua
-62.836359,-7.161325,2022-01-01,2022-12-01,agua
-62.83531,-9.45644,2022-01-01,2022-12-01,agua
-62.833085,-9.98959,2022-01-01,2022-12-01,agua
-62.832991,-8.114756,2022-01-01,2022-12-01,agua
-62.832272,-9.802012,2022-01-01,2022-12-01,agua
-62.831552,-9.990006,2022-01-01,2022-12-01,agua
-62.83036,-8.120297,2022-01-01,2022-12-01,agua
-62.829652,-9.800294,2022-01-01,2022-12-01,agua
-62.827504,-9.466627,2022-01-01,2022-12-01,agua
-62.82412,-8.123459,2022-01-01,2022-12-01,agua
-62.823595,-9.471391,2022-01-01,2022-12-01,agua
-62.815754,-9.483008,2022-01-01,2022-12-01,agua
-62.806603,-8.132155,2022-01-01,2022-12-01,agua
-62.805826,-9.465445,2022-01-01,2022-12-01,agua
-62.803996,-8.166207,2022-01-01,2022-12-01,agua
-62.802289,-9.829824,2022-01-01,2022-12-01,agua
-62.801742,-9.827589,2022-01-01,2022-12-01,agua
-62.8014,-9.886597,2022-01-01,2022-12-01,agua
-62.798577,-9.452582,2022-01-01,2022-12-01,agua
-62.793435,-10.105074,2022-01-01,2022-12-01,agua
-62.792589,-9.458674,2022-01-01,2022-12-01,agua
-62.776677,-10.047817,2022-01-01,2022-12-01,agua
-62.774137,-9.884559,2022-01-01,2022-12-01,agua
-62.77221,-8.278314,2022-01-01,2022-12-01,agua
-62.772168,-8.192317,2022-01-01,2022-12-01,agua
-62.77095,-8.26481,2022-01-01,2022-12-01,agua
-62.770752,-8.280002,2022-01-01,2022-12-01,agua
-62.770352,-8.23676,2022-01-01,2022-12-01,agua
-62.757051,-10.978253,2022-01-01,2022-12-01,agua
-62.753432,-9.476093,2022-01-01,2022-12-01,agua
-62.752887,-9.474024,2022-01-01,2022-12-01,agua
-62.751929,-9.473706,2022-01-01,2022-12-01,agua
-62.744489,-9.471762,2022-01-01,2022-12-01,agua
-62.743814,-9.473283,2022-01-01,2022-12-01,agua
-62.741793,-9.45749,2022-01-01,2022-12-01,agua
-62.740778,-9.457929,2022-01-01,2022-12-01,agua
-62.7401,-9.494028,2022-01-01,2022-12-01,agua
-62.739145,-8.292254,2022-01-01,2022-12-01,agua
-62.736372,-10.980178,2022-01-01,2022-12-01,agua
-62.73033,-9.484454,2022-01-01,2022-12-01,agua
-62.727428,-9.484565,2022-01-01,2022-12-01,agua
-62.726893,-9.482192,2022-01-01,2022-12-01,agua
-62.725919,-8.326194,2022-01-01,2022-12-01,agua
-62.725681,-8.322709,2022-01-01,2022-12-01,agua
-62.725537,-9.449303,2022-01-01,2022-12-01,agua
-62.722902,-9.939394,2022-01-01,2022-12-01,agua
-62.714961,-9.606184,2022-01-01,2022-12-01,agua
-62.709165,-10.167823,2022-01-01,2022-12-01,agua
-62.707748,-10.189102,2022-01-01,2022-12-01,agua
-62.706369,-8.349403,2022-01-01,2022-12-01,agua
-62.701956,-11.716396,2022-01-01,2022-12-01,agua
-62.698578,-10.17844,2022-01-01,2022-12-01,agua
-62.693948,-11.052253,2022-01-01,2022-12-01,agua
-62.693372,-9.881875,2022-01-01,2022-12-01,agua
-62.689142,-11.051495,2022-01-01,2022-12-01,agua
-62.686858,-11.041366,2022-01-01,2022-12-01,agua
-62.68537,-8.369579,2022-01-01,2022-12-01,agua
-62.683897,-8.356371,2022-01-01,2022-12-01,agua
-62.679944,-9.481655,2022-01-01,2022-12-01,agua
-62.679031,-12.990839,2022-01-01,2022-12-01,agua
-62.675808,-8.370059,2022-01-01,2022-12-01,agua
-62.661499,-8.388387,2022-01-01,2022-12-01,agua
-62.655768,-9.846933,2022-01-01,2022-12-01,agua
-62.64948,-9.206847,2022-01-01,2022-12-01,agua
-62.648208,-9.760808,2022-01-01,2022-12-01,agua
-62.646725000000004,-9.90344,2022-01-01,2022-12-01,agua
-62.645948,-9.901716,2022-01-01,2022-12-01,agua
-62.643536,-11.055835,2022-01-01,2022-12-01,agua
-62.642249,-10.803679,2022-01-01,2022-12-01,agua
-62.638437,-10.797174,2022-01-01,2022-12-01,agua
-62.637812,-9.743423,2022-01-01,2022-12-01,agua
-62.636743,-9.897074,2022-01-01,2022-12-01,agua
-62.632227,-8.413498,2022-01-01,2022-12-01,agua
-62.630121,-12.993399,2022-01-01,2022-12-01,agua
-62.627551,-12.984804,2022-01-01,2022-12-01,agua
-62.626148,-10.956262,2022-01-01,2022-12-01,agua
-62.626118,-6.882871,2022-01-01,2022-12-01,agua
-62.619867,-10.954186,2022-01-01,2022-12-01,agua
-62.611637,-10.057615,2022-01-01,2022-12-01,agua
-62.607519,-6.80331,2022-01-01,2022-12-01,agua
-62.595554,-6.931708,2022-01-01,2022-12-01,agua
-62.590302,-6.93928,2022-01-01,2022-12-01,agua
-62.589971,-8.443253,2022-01-01,2022-12-01,agua
-62.585365,-6.785537,2022-01-01,2022-12-01,agua
-62.584754,-6.935055,2022-01-01,2022-12-01,agua
-62.581862,-8.453939,2022-01-01,2022-12-01,agua
-62.580374,-6.941358,2022-01-01,2022-12-01,agua
-62.573341,-9.646929,2022-01-01,2022-12-01,agua
-62.572657,-6.928419,2022-01-01,2022-12-01,agua
-62.561363,-6.932165,2022-01-01,2022-12-01,agua
-62.558875,-6.930271,2022-01-01,2022-12-01,agua
-62.543442,-9.777965,2022-01-01,2022-12-01,agua
-62.541341,-6.924276,2022-01-01,2022-12-01,agua
-62.538811,-9.781748,2022-01-01,2022-12-01,agua
-62.538418,-9.784101,2022-01-01,2022-12-01,agua
-62.533254,-9.78758,2022-01-01,2022-12-01,agua
-62.533057,-10.020076,2022-01-01,2022-12-01,agua
-62.513718,-9.844896,2022-01-01,2022-12-01,agua
-62.500194,-9.859688,2022-01-01,2022-12-01,agua
-62.486687,-9.84261,2022-01-01,2022-12-01,agua
-62.482525,-6.784594,2022-01-01,2022-12-01,agua
-62.481749,-6.741207,2022-01-01,2022-12-01,agua
-62.473291,-11.113183,2022-01-01,2022-12-01,agua
-62.465427,-8.533594,2022-01-01,2022-12-01,agua
-62.455115,-9.802524,2022-01-01,2022-12-01,agua
-62.454578,-11.652712,2022-01-01,2022-12-01,agua
-62.446781,-9.749179,2022-01-01,2022-12-01,agua
-62.441091,-10.472593,2022-01-01,2022-12-01,agua
-62.433484,-11.717251,2022-01-01,2022-12-01,agua
-62.428534,-11.060436,2022-01-01,2022-12-01,agua
-62.428271,-9.931612,2022-01-01,2022-12-01,agua
-62.426672,-8.593074,2022-01-01,2022-12-01,agua
-62.426366,-9.923301,2022-01-01,2022-12-01,agua
-62.425473,-9.932833,2022-01-01,2022-12-01,agua
-62.423935,-9.938413,2022-01-01,2022-12-01,agua
-62.423446,-9.936242,2022-01-01,2022-12-01,agua
-62.419735,-9.945194,2022-01-01,2022-12-01,agua
-62.418565,-9.951298,2022-01-01,2022-12-01,agua
-62.405666,-11.117283,2022-01-01,2022-12-01,agua
-62.376845,-11.110981,2022-01-01,2022-12-01,agua
-62.376135,-8.660078,2022-01-01,2022-12-01,agua
-62.374737,-6.773243,2022-01-01,2022-12-01,agua
-62.320782,-11.131607,2022-01-01,2022-12-01,agua
-62.319768,-11.159455,2022-01-01,2022-12-01,agua
-62.290457,-11.063099,2022-01-01,2022-12-01,agua
-62.286354,-11.133539,2022-01-01,2022-12-01,agua
-62.276046,-6.439837,2022-01-01,2022-12-01,agua
-62.239284,-11.275619,2022-01-01,2022-12-01,agua
-62.232481,-11.074805,2022-01-01,2022-12-01,agua
-62.228535,-8.804458,2022-01-01,2022-12-01,agua
-62.202504,-11.058648,2022-01-01,2022-12-01,agua
-62.198794,-11.05873,2022-01-01,2022-12-01,agua
-62.193435,-11.680592,2022-01-01,2022-12-01,agua
-62.174721,-12.085212,2022-01-01,2022-12-01,agua
-62.15207,-10.759258,2022-01-01,2022-12-01,agua
-62.137803,-11.986763,2022-01-01,2022-12-01,agua
-62.137545,-11.916311,2022-01-01,2022-12-01,agua
-62.135463,-8.919555,2022-01-01,2022-12-01,agua
-62.13431,-10.79636,2022-01-01,2022-12-01,agua
-62.104321,-9.36073,2022-01-01,2022-12-01,agua
-62.103612,-13.206787,2022-01-01,2022-12-01,agua
-62.100179,-9.358377,2022-01-01,2022-12-01,agua
-62.089753,-10.556238,2022-01-01,2022-12-01,agua
-62.084245,-11.936777,2022-01-01,2022-12-01,agua
-62.084044,-8.903042,2022-01-01,2022-12-01,agua
-62.074034,-11.692815,2022-01-01,2022-12-01,agua
-62.050602,-11.738952,2022-01-01,2022-12-01,agua
-62.037443,-12.349732,2022-01-01,2022-12-01,agua
-62.031923,-8.936408,2022-01-01,2022-12-01,agua
-62.015664,-12.039353,2022-01-01,2022-12-01,agua
-62.014709,-9.439769,2022-01-01,2022-12-01,agua
-62.011971,-10.908264,2022-01-01,2022-12-01,agua
-61.99024,-8.95285,2022-01-01,2022-12-01,agua
-61.984243,-12.630155,2022-01-01,2022-12-01,agua
-61.97805,-10.040733,2022-01-01,2022-12-01,agua
-61.959226,-6.252538,2022-01-01,2022-12-01,agua
-61.958379,-6.255077,2022-01-01,2022-12-01,agua
-61.958336,-11.011632,2022-01-01,2022-12-01,agua
-61.956774,-11.021923,2022-01-01,2022-12-01,agua
-61.95429,-10.947892,2022-01-01,2022-12-01,agua
-61.952941,-10.995661,2022-01-01,2022-12-01,agua
-61.951818,-6.051482,2022-01-01,2022-12-01,agua
-61.95153,-9.176884,2022-01-01,2022-12-01,agua
-61.951238,-11.037326,2022-01-01,2022-12-01,agua
-61.947795,-10.975113,2022-01-01,2022-12-01,agua
-61.945737,-10.909954,2022-01-01,2022-12-01,agua
-61.943501,-11.221729,2022-01-01,2022-12-01,agua
-61.940094,-11.204055,2022-01-01,2022-12-01,agua
-61.937184,-11.090489,2022-01-01,2022-12-01,agua
-61.93108,-11.239119,2022-01-01,2022-12-01,agua
-61.929962,-10.864044,2022-01-01,2022-12-01,agua
-61.927957,-11.1812,2022-01-01,2022-12-01,agua
-61.926843,-11.271721,2022-01-01,2022-12-01,agua
-61.925526,-9.791313,2022-01-01,2022-12-01,agua
-61.924763,-11.255799,2022-01-01,2022-12-01,agua
-61.924461,-8.983964,2022-01-01,2022-12-01,agua
-61.922207,-11.139039,2022-01-01,2022-12-01,agua
-61.920329,-10.849944,2022-01-01,2022-12-01,agua
-61.919439,-11.283623,2022-01-01,2022-12-01,agua
-61.918729,-11.156641,2022-01-01,2022-12-01,agua
-61.918332,-9.458231,2022-01-01,2022-12-01,agua
-61.906914,-10.827373,2022-01-01,2022-12-01,agua
-61.906346,-10.841959,2022-01-01,2022-12-01,agua
-61.906237,-11.314499,2022-01-01,2022-12-01,agua
-61.905625,-10.179132,2022-01-01,2022-12-01,agua
-61.904926,-10.833015,2022-01-01,2022-12-01,agua
-61.90411,-10.729067,2022-01-01,2022-12-01,agua
-61.895807,-10.86851,2022-01-01,2022-12-01,agua
-61.88952,-10.332203,2022-01-01,2022-12-01,agua
-61.884258,-10.835855,2022-01-01,2022-12-01,agua
-61.882104,-11.334444,2022-01-01,2022-12-01,agua
-61.871262,-11.355134,2022-01-01,2022-12-01,agua
-61.855718,-10.684751,2022-01-01,2022-12-01,agua
-61.829828,-11.381609,2022-01-01,2022-12-01,agua
-61.822216,-9.639667,2022-01-01,2022-12-01,agua
-61.805789,-5.99434,2022-01-01,2022-12-01,agua
-61.804152,-9.54924,2022-01-01,2022-12-01,agua
-61.79095,-10.397722,2022-01-01,2022-12-01,agua
-61.78893,-12.002528,2022-01-01,2022-12-01,agua
-61.781662,-6.092963,2022-01-01,2022-12-01,agua
-61.777943,-11.407942,2022-01-01,2022-12-01,agua
-61.776683,-9.028326,2022-01-01,2022-12-01,agua
-61.734628,-9.500513,2022-01-01,2022-12-01,agua
-61.729646,-12.455254,2022-01-01,2022-12-01,agua
-61.727482,-12.457264,2022-01-01,2022-12-01,agua
-61.718031,-12.371553,2022-01-01,2022-12-01,agua
-61.683523,-9.274374,2022-01-01,2022-12-01,agua
-61.681749,-9.426269,2022-01-01,2022-12-01,agua
-61.678004,-9.295848,2022-01-01,2022-12-01,agua
-61.67572,-9.335274,2022-01-01,2022-12-01,agua
-61.618435,-9.128938,2022-01-01,2022-12-01,agua
-61.611672,-11.456619,2022-01-01,2022-12-01,agua
-61.606617,-9.047951,2022-01-01,2022-12-01,agua
-61.57056,-9.013988,2022-01-01,2022-12-01,agua
-61.53862,-8.938112,2022-01-01,2022-12-01,agua
-61.496758,-11.455413,2022-01-01,2022-12-01,agua
-61.458001,-12.928861,2022-01-01,2022-12-01,agua
-61.448796,-11.452965,2022-01-01,2022-12-01,agua
-61.36862,-10.313733,2022-01-01,2022-12-01,agua
-61.273702,-11.656513,2022-01-01,2022-12-01,agua
-61.227211,-11.916175,2022-01-01,2022-12-01,agua
-61.222054,-11.922987,2022-01-01,2022-12-01,agua
-61.198294,-10.597523,2022-01-01,2022-12-01,agua
-60.913318,-12.587913,2022-01-01,2022-12-01,agua
-60.87793,-12.706399,2022-01-01,2022-12-01,agua
-60.87333,-12.711481,2022-01-01,2022-12-01,agua
-60.871347,-12.718767,2022-01-01,2022-12-01,agua
-60.852271,-12.72795,2022-01-01,2022-12-01,agua
-60.709287,-9.02588,2022-01-01,2022-12-01,agua
-60.689562,-5.269642,2022-01-01,2022-12-01,agua
-60.682878,-12.000774,2022-01-01,2022-12-01,agua
-60.682452,-12.015472,2022-01-01,2022-12-01,agua
-60.67578,-12.004748,2022-01-01,2022-12-01,agua
-60.644975,-12.06068,2022-01-01,2022-12-01,agua
-60.642562,-12.036689,2022-01-01,2022-12-01,agua
-60.620674,-12.067299,2022-01-01,2022-12-01,agua
