longitude,latitude,start_date,end_date,label
-61.50637856807423,-11.000973805121934,2010-01-01,2010-11-01,vegetacao_secundaria
-61.494430000385435,-10.958350000157365,2010-01-01,2010-11-01,vegetacao_secundaria
-61.49248999989885,-10.646039999783378,2010-01-01,2010-11-01,vegetacao_secundaria
-61.48316141984767,-10.891848630646422,2010-01-01,2010-11-01,vegetacao_secundaria
-61.48027999972706,-11.196880000179874,2010-01-01,2010-11-01,vegetacao_secundaria
-61.477627139278944,-11.20037700615185,2010-01-01,2010-11-01,vegetacao_secundaria
-61.47302089180466,-10.915068628848687,2010-01-01,2010-11-01,vegetacao_secundaria
-61.453892423255766,-10.786555942372337,2010-01-01,2010-11-01,vegetacao_secundaria
-61.452739888734236,-10.779684788278232,2010-01-01,2010-11-01,vegetacao_secundaria
-61.44135336209507,-10.932324624678593,2010-01-01,2010-11-01,vegetacao_secundaria
-61.42874000007771,-10.542920000072735,2010-01-01,2010-11-01,vegetacao_secundaria
-61.39466000042363,-11.616940000184842,2010-01-01,2010-11-01,vegetacao_secundaria
-61.33792088844999,-11.215022996343162,2010-01-01,2010-11-01,vegetacao_secundaria
-61.21718432120131,-11.543143893164931,2010-01-01,2010-11-01,vegetacao_secundaria
-61.19536999976597,-12.399210000107109,2010-01-01,2010-11-01,vegetacao_secundaria
-61.1765683489689,-10.73147057568525,2010-01-01,2010-11-01,vegetacao_secundaria
-61.061110000390656,-12.7843899998254,2010-01-01,2010-11-01,vegetacao_secundaria
-61.05622000018152,-10.346379999686398,2010-01-01,2010-11-01,vegetacao_secundaria
-60.98620944844467,-12.895522991137119,2010-01-01,2010-11-01,vegetacao_secundaria
-60.89890999955601,-12.850829999765066,2010-01-01,2010-11-01,vegetacao_secundaria
-60.87282000002838,-13.48646999959343,2010-01-01,2010-11-01,vegetacao_secundaria
-60.868399999707876,-13.290969999792038,2010-01-01,2010-11-01,vegetacao_secundaria
-60.84214418323828,-12.047754411749274,2010-01-01,2010-11-01,vegetacao_secundaria
-60.83573704442602,-10.986425167789282,2010-01-01,2010-11-01,vegetacao_secundaria
-60.82522000006874,-12.364039999596091,2010-01-01,2010-11-01,vegetacao_secundaria
-60.76777553632413,-13.269523704085962,2010-01-01,2010-11-01,vegetacao_secundaria
-60.76312999982415,-12.852839999849913,2010-01-01,2010-11-01,vegetacao_secundaria
-60.692929999890055,-9.99261999979183,2010-01-01,2010-11-01,vegetacao_secundaria
-60.682890000217824,-12.711939999731793,2010-01-01,2010-11-01,vegetacao_secundaria
-60.673010000101065,-12.703950000378383,2010-01-01,2010-11-01,vegetacao_secundaria
-60.65902999972945,-10.715970000067799,2010-01-01,2010-11-01,vegetacao_secundaria
-60.38746688868002,-14.136037546388016,2010-01-01,2010-11-01,vegetacao_secundaria
-60.356753593572805,-14.086928789125336,2010-01-01,2010-11-01,vegetacao_secundaria
-60.352056471207774,-14.188232437029905,2010-01-01,2010-11-01,vegetacao_secundaria
-60.34324612441671,-14.213888913040703,2010-01-01,2010-11-01,vegetacao_secundaria
-60.34306961818038,-14.159264486053559,2010-01-01,2010-11-01,vegetacao_secundaria
-60.335096425789374,-14.19160334954401,2010-01-01,2010-11-01,vegetacao_secundaria
-60.31639999972515,-13.151379999865373,2010-01-01,2010-11-01,vegetacao_secundaria
-60.2990822131079,-13.413522882649076,2010-01-01,2010-11-01,vegetacao_secundaria
-60.29755201545518,-13.410421901436678,2010-01-01,2010-11-01,vegetacao_secundaria
-60.297058922712395,-13.293792890819995,2010-01-01,2010-11-01,vegetacao_secundaria
-60.28311812612483,-13.301104845099642,2010-01-01,2010-11-01,vegetacao_secundaria
-60.282769046281345,-13.362287834453863,2010-01-01,2010-11-01,vegetacao_secundaria
-60.2562922104991,-14.345379519181655,2010-01-01,2010-11-01,vegetacao_secundaria
-60.25238206516686,-14.31652867726359,2010-01-01,2010-11-01,vegetacao_secundaria
-60.24426997897761,-13.569595746197761,2010-01-01,2010-11-01,vegetacao_secundaria
-60.21415999967164,-14.541109999963806,2010-01-01,2010-11-01,vegetacao_secundaria
-60.206926536420106,-15.070980822261062,2010-01-01,2010-11-01,vegetacao_secundaria
-60.19457338554576,-15.091977226224959,2010-01-01,2010-11-01,vegetacao_secundaria
-60.18086158954541,-14.414431866499639,2010-01-01,2010-11-01,vegetacao_secundaria
-60.1769831151,-10.244108906831107,2010-01-01,2010-11-01,vegetacao_secundaria
-60.17196999961497,-13.334700000241652,2010-01-01,2010-11-01,vegetacao_secundaria
-60.17071865477376,-15.091993740575319,2010-01-01,2010-11-01,vegetacao_secundaria
-60.16922688089423,-14.546482454248311,2010-01-01,2010-11-01,vegetacao_secundaria
-60.16847484374533,-15.038116023243083,2010-01-01,2010-11-01,vegetacao_secundaria
-60.163979999684116,-13.308259999885353,2010-01-01,2010-11-01,vegetacao_secundaria
-60.16345999958035,-13.309780000143212,2010-01-01,2010-11-01,vegetacao_secundaria
-60.158229999974324,-13.352260000435816,2010-01-01,2010-11-01,vegetacao_secundaria
-60.154729999951655,-13.342350000246892,2010-01-01,2010-11-01,vegetacao_secundaria
-60.153890000203745,-13.329920000064563,2010-01-01,2010-11-01,vegetacao_secundaria
-60.15131993865639,-15.00147018979625,2010-01-01,2010-11-01,vegetacao_secundaria
-60.14915221218531,-15.009750385768605,2010-01-01,2010-11-01,vegetacao_secundaria
-60.14451999960365,-13.350460000093355,2010-01-01,2010-11-01,vegetacao_secundaria
-60.119513740309145,-15.131725677052628,2010-01-01,2010-11-01,vegetacao_secundaria
-60.11551216616311,-15.296641898355656,2010-01-01,2010-11-01,vegetacao_secundaria
-60.10567967030567,-15.115370427046578,2010-01-01,2010-11-01,vegetacao_secundaria
-60.095007932753695,-13.936773888158863,2010-01-01,2010-11-01,vegetacao_secundaria
-60.089152613195914,-14.010901865925666,2010-01-01,2010-11-01,vegetacao_secundaria
-60.07941966222467,-14.23317338249287,2010-01-01,2010-11-01,vegetacao_secundaria
-60.07471081598992,-14.331046264337038,2010-01-01,2010-11-01,vegetacao_secundaria
-60.07295717265238,-13.932037217968551,2010-01-01,2010-11-01,vegetacao_secundaria
-60.07168696273304,-12.731950369980117,2010-01-01,2010-11-01,vegetacao_secundaria
-60.06979091533971,-14.337632481539734,2010-01-01,2010-11-01,vegetacao_secundaria
-60.06579769916851,-12.688200753371465,2010-01-01,2010-11-01,vegetacao_secundaria
-60.064322355156186,-12.72147361165283,2010-01-01,2010-11-01,vegetacao_secundaria
-60.062259999885676,-12.73610000033719,2010-01-01,2010-11-01,vegetacao_secundaria
-60.05981000032466,-13.802940000167006,2010-01-01,2010-11-01,vegetacao_secundaria
-60.05811167993473,-15.128930500338639,2010-01-01,2010-11-01,vegetacao_secundaria
-60.054519999730395,-14.222850000199506,2010-01-01,2010-11-01,vegetacao_secundaria
-60.05446948260807,-14.222014933695162,2010-01-01,2010-11-01,vegetacao_secundaria
-60.02820228725729,-15.056095866500591,2010-01-01,2010-11-01,vegetacao_secundaria
-60.02421881501232,-15.165585568507225,2010-01-01,2010-11-01,vegetacao_secundaria
-60.0200309126974,-13.937455598354939,2010-01-01,2010-11-01,vegetacao_secundaria
-60.01551999962336,-13.880950000125381,2010-01-01,2010-11-01,vegetacao_secundaria
-60.01199219850032,-15.263418164323216,2010-01-01,2010-11-01,vegetacao_secundaria
-60.00889130335005,-15.173242857029146,2010-01-01,2010-11-01,vegetacao_secundaria
-60.00439885921983,-13.6219662794152,2010-01-01,2010-11-01,vegetacao_secundaria
-60.003479055037374,-13.167154092518933,2010-01-01,2010-11-01,vegetacao_secundaria
-60.00121998586192,-13.93620715419804,2010-01-01,2010-11-01,vegetacao_secundaria
-59.9995199999687,-13.740059999825029,2010-01-01,2010-11-01,vegetacao_secundaria
-59.99516635024449,-14.184475356402938,2010-01-01,2010-11-01,vegetacao_secundaria
-59.99445999974056,-12.9691300001491,2010-01-01,2010-11-01,vegetacao_secundaria
-59.99170353653193,-14.249191106283288,2010-01-01,2010-11-01,vegetacao_secundaria
-59.97571207910513,-13.594441785158802,2010-01-01,2010-11-01,vegetacao_secundaria
-59.971967457602155,-13.516909989672515,2010-01-01,2010-11-01,vegetacao_secundaria
-59.96891490734278,-13.922665571343165,2010-01-01,2010-11-01,vegetacao_secundaria
-59.9555978326179,-13.472325172755319,2010-01-01,2010-11-01,vegetacao_secundaria
-59.95446542331137,-9.923706947411599,2010-01-01,2010-11-01,vegetacao_secundaria
-59.94990544560868,-14.390006300287318,2010-01-01,2010-11-01,vegetacao_secundaria
-59.949525748839235,-14.024949993478193,2010-01-01,2010-11-01,vegetacao_secundaria
-59.946659999809036,-13.894699999983299,2010-01-01,2010-11-01,vegetacao_secundaria
-59.94365977644808,-14.402526591441807,2010-01-01,2010-11-01,vegetacao_secundaria
-59.940040406710914,-14.400371472170978,2010-01-01,2010-11-01,vegetacao_secundaria
-59.939863147285564,-14.00901738381016,2010-01-01,2010-11-01,vegetacao_secundaria
-59.93965083778822,-14.024906362622023,2010-01-01,2010-11-01,vegetacao_secundaria
-59.93704951111325,-14.027211607505757,2010-01-01,2010-11-01,vegetacao_secundaria
-59.928226726565995,-13.644654344369377,2010-01-01,2010-11-01,vegetacao_secundaria
-59.92781686335019,-13.709497864605504,2010-01-01,2010-11-01,vegetacao_secundaria
-59.92281737248166,-14.468288494949869,2010-01-01,2010-11-01,vegetacao_secundaria
-59.89954006673095,-13.699227634629894,2010-01-01,2010-11-01,vegetacao_secundaria
-59.89249157506798,-14.069925490275521,2010-01-01,2010-11-01,vegetacao_secundaria
-59.874593833501294,-14.094229302148221,2010-01-01,2010-11-01,vegetacao_secundaria
-59.86994535442094,-14.954192900779608,2010-01-01,2010-11-01,vegetacao_secundaria
-59.86522949115464,-14.062210393595725,2010-01-01,2010-11-01,vegetacao_secundaria
-59.86321985531368,-15.049207093865435,2010-01-01,2010-11-01,vegetacao_secundaria
-59.86100527934086,-13.67217255278876,2010-01-01,2010-11-01,vegetacao_secundaria
-59.85891951039459,-14.957428553016301,2010-01-01,2010-11-01,vegetacao_secundaria
-59.851610385433986,-13.679854534918475,2010-01-01,2010-11-01,vegetacao_secundaria
-59.79926999990059,-14.175139999678743,2010-01-01,2010-11-01,vegetacao_secundaria
-59.79095199622656,-15.549667666750748,2010-01-01,2010-11-01,vegetacao_secundaria
-59.790299287905,-15.468768332392072,2010-01-01,2010-11-01,vegetacao_secundaria
-59.78086999982197,-14.056120000035238,2010-01-01,2010-11-01,vegetacao_secundaria
-59.77724000033004,-14.061290000354976,2010-01-01,2010-11-01,vegetacao_secundaria
-59.77271056062645,-14.14325589928519,2010-01-01,2010-11-01,vegetacao_secundaria
-59.77053000031101,-13.99819000004771,2010-01-01,2010-11-01,vegetacao_secundaria
-59.76699292355476,-14.813921945277581,2010-01-01,2010-11-01,vegetacao_secundaria
-59.76687000007953,-14.02756000020511,2010-01-01,2010-11-01,vegetacao_secundaria
-59.752815133989856,-14.831048158727791,2010-01-01,2010-11-01,vegetacao_secundaria
-59.74498879278604,-13.97277649013569,2010-01-01,2010-11-01,vegetacao_secundaria
-59.74464875392527,-15.528271030025214,2010-01-01,2010-11-01,vegetacao_secundaria
-59.740644075630065,-15.498379035113237,2010-01-01,2010-11-01,vegetacao_secundaria
-59.73901645208303,-15.486126983074504,2010-01-01,2010-11-01,vegetacao_secundaria
-59.73377684571684,-15.61643604284244,2010-01-01,2010-11-01,vegetacao_secundaria
-59.729882524313616,-13.9842974783561,2010-01-01,2010-11-01,vegetacao_secundaria
-59.72650127976651,-15.506994260404669,2010-01-01,2010-11-01,vegetacao_secundaria
-59.72582464147181,-15.108396508211406,2010-01-01,2010-11-01,vegetacao_secundaria
-59.71843428667841,-14.313612963998382,2010-01-01,2010-11-01,vegetacao_secundaria
-59.71393966855463,-14.381759103299338,2010-01-01,2010-11-01,vegetacao_secundaria
-59.71151999966493,-15.04766000016153,2010-01-01,2010-11-01,vegetacao_secundaria
-59.70687223287077,-15.048407129283191,2010-01-01,2010-11-01,vegetacao_secundaria
-59.703150416925325,-14.465720155442108,2010-01-01,2010-11-01,vegetacao_secundaria
-59.69855403911302,-15.026494559907185,2010-01-01,2010-11-01,vegetacao_secundaria
-59.69428352271578,-14.262278221753155,2010-01-01,2010-11-01,vegetacao_secundaria
-59.69300197581642,-13.973405451192718,2010-01-01,2010-11-01,vegetacao_secundaria
-59.688420541094324,-15.429740796291071,2010-01-01,2010-11-01,vegetacao_secundaria
-59.67016433327261,-13.987097512615165,2010-01-01,2010-11-01,vegetacao_secundaria
-59.66757666261352,-15.333102258058968,2010-01-01,2010-11-01,vegetacao_secundaria
-59.66713260262032,-15.338705511448392,2010-01-01,2010-11-01,vegetacao_secundaria
-59.66525228443976,-15.321814009067852,2010-01-01,2010-11-01,vegetacao_secundaria
-59.664721406224714,-15.840117508160734,2010-01-01,2010-11-01,vegetacao_secundaria
-59.663458184462186,-15.533051962394726,2010-01-01,2010-11-01,vegetacao_secundaria
-59.66012744671498,-14.413897661957106,2010-01-01,2010-11-01,vegetacao_secundaria
-59.65992429864332,-14.316921379707185,2010-01-01,2010-11-01,vegetacao_secundaria
-59.65810578816394,-14.605588264062863,2010-01-01,2010-11-01,vegetacao_secundaria
-59.65124695620174,-15.551625747057834,2010-01-01,2010-11-01,vegetacao_secundaria
-59.64582494887771,-15.250107321909281,2010-01-01,2010-11-01,vegetacao_secundaria
-59.64376416827445,-15.635837755551757,2010-01-01,2010-11-01,vegetacao_secundaria
-59.64243342176023,-15.972636485784655,2010-01-01,2010-11-01,vegetacao_secundaria
-59.640098133158894,-15.813801059001749,2010-01-01,2010-11-01,vegetacao_secundaria
-59.633459296027155,-14.594503979598684,2010-01-01,2010-11-01,vegetacao_secundaria
-59.63299259596374,-15.60587902787689,2010-01-01,2010-11-01,vegetacao_secundaria
-59.62542118757301,-15.605383158053135,2010-01-01,2010-11-01,vegetacao_secundaria
-59.62346999982895,-10.038940000029056,2010-01-01,2010-11-01,vegetacao_secundaria
-59.62007204929355,-15.665066131612802,2010-01-01,2010-11-01,vegetacao_secundaria
-59.615783866729025,-14.43305201684055,2010-01-01,2010-11-01,vegetacao_secundaria
-59.615029999950366,-10.067730000129895,2010-01-01,2010-11-01,vegetacao_secundaria
-59.6132198720991,-15.948226994763251,2010-01-01,2010-11-01,vegetacao_secundaria
-59.61242318972047,-14.573298877923618,2010-01-01,2010-11-01,vegetacao_secundaria
-59.61218323204809,-15.965686434898315,2010-01-01,2010-11-01,vegetacao_secundaria
-59.608428699050116,-15.646218421480791,2010-01-01,2010-11-01,vegetacao_secundaria
-59.60477958431843,-14.905531591961662,2010-01-01,2010-11-01,vegetacao_secundaria
-59.60281000017964,-10.038959999938049,2010-01-01,2010-11-01,vegetacao_secundaria
-59.597754590523344,-15.67659028939792,2010-01-01,2010-11-01,vegetacao_secundaria
-59.59502683068014,-10.02559898908125,2010-01-01,2010-11-01,vegetacao_secundaria
-59.58983450608087,-15.759261293224045,2010-01-01,2010-11-01,vegetacao_secundaria
-59.58813890931199,-15.088959612457698,2010-01-01,2010-11-01,vegetacao_secundaria
-59.5850946512687,-15.555125652278349,2010-01-01,2010-11-01,vegetacao_secundaria
-59.58394000006238,-10.00190000020778,2010-01-01,2010-11-01,vegetacao_secundaria
-59.58332208942536,-15.231891776598616,2010-01-01,2010-11-01,vegetacao_secundaria
-59.583184192219996,-10.036534372453966,2010-01-01,2010-11-01,vegetacao_secundaria
-59.579970000415194,-10.006309999921852,2010-01-01,2010-11-01,vegetacao_secundaria
-59.57680909194687,-15.969895002357909,2010-01-01,2010-11-01,vegetacao_secundaria
-59.576418637918756,-15.10471197139233,2010-01-01,2010-11-01,vegetacao_secundaria
-59.57425239913302,-14.459733933738374,2010-01-01,2010-11-01,vegetacao_secundaria
-59.573155480097675,-15.362488146659917,2010-01-01,2010-11-01,vegetacao_secundaria
-59.57308231538073,-15.66134629730561,2010-01-01,2010-11-01,vegetacao_secundaria
-59.57027222447224,-14.459659509920856,2010-01-01,2010-11-01,vegetacao_secundaria
-59.56226014811509,-14.346113334279869,2010-01-01,2010-11-01,vegetacao_secundaria
-59.56211787209476,-15.739403240854408,2010-01-01,2010-11-01,vegetacao_secundaria
-59.55460808498465,-15.862184597947172,2010-01-01,2010-11-01,vegetacao_secundaria
-59.5466670447216,-14.430479373456619,2010-01-01,2010-11-01,vegetacao_secundaria
-59.54575951046022,-15.096132411105277,2010-01-01,2010-11-01,vegetacao_secundaria
-59.544724085086884,-15.105742598547648,2010-01-01,2010-11-01,vegetacao_secundaria
-59.543621779291676,-15.009220634072586,2010-01-01,2010-11-01,vegetacao_secundaria
-59.538433734947056,-10.315669387598321,2010-01-01,2010-11-01,vegetacao_secundaria
-59.53715345778029,-15.014437710802282,2010-01-01,2010-11-01,vegetacao_secundaria
-59.536829216895555,-10.100574442763158,2010-01-01,2010-11-01,vegetacao_secundaria
-59.53464178886564,-15.888315228440002,2010-01-01,2010-11-01,vegetacao_secundaria
-59.53221038677944,-15.48466467717728,2010-01-01,2010-11-01,vegetacao_secundaria
-59.52909199827266,-15.891156375985803,2010-01-01,2010-11-01,vegetacao_secundaria
-59.52331552080211,-15.724771111976144,2010-01-01,2010-11-01,vegetacao_secundaria
-59.522648501587085,-15.175843719569592,2010-01-01,2010-11-01,vegetacao_secundaria
-59.522514931022265,-15.174372719236471,2010-01-01,2010-11-01,vegetacao_secundaria
-59.521891811224094,-15.555141883420022,2010-01-01,2010-11-01,vegetacao_secundaria
-59.513783379852285,-15.535712924233671,2010-01-01,2010-11-01,vegetacao_secundaria
-59.51132819532145,-15.24700492166147,2010-01-01,2010-11-01,vegetacao_secundaria
-59.50209827117993,-15.334366451753569,2010-01-01,2010-11-01,vegetacao_secundaria
-59.499860028477855,-15.895872871529933,2010-01-01,2010-11-01,vegetacao_secundaria
-59.493698256839465,-14.5132956688985,2010-01-01,2010-11-01,vegetacao_secundaria
-59.49154197874899,-15.373324508877928,2010-01-01,2010-11-01,vegetacao_secundaria
-59.48400110217347,-15.35021580427409,2010-01-01,2010-11-01,vegetacao_secundaria
-59.475503570947474,-15.1419395900651,2010-01-01,2010-11-01,vegetacao_secundaria
-59.47417175121556,-14.552871329876368,2010-01-01,2010-11-01,vegetacao_secundaria
-59.471112145029515,-15.143834484714818,2010-01-01,2010-11-01,vegetacao_secundaria
-59.4705755457894,-14.99073693064835,2010-01-01,2010-11-01,vegetacao_secundaria
-59.469654844971124,-15.487455352349729,2010-01-01,2010-11-01,vegetacao_secundaria
-59.469406021539044,-14.552282985274873,2010-01-01,2010-11-01,vegetacao_secundaria
-59.465676720019786,-15.126732303490371,2010-01-01,2010-11-01,vegetacao_secundaria
-59.464380316540996,-14.996019765098229,2010-01-01,2010-11-01,vegetacao_secundaria
-59.459705824893135,-15.123236585594922,2010-01-01,2010-11-01,vegetacao_secundaria
-59.4586746876102,-15.375236499100938,2010-01-01,2010-11-01,vegetacao_secundaria
-59.4421550976606,-15.106647447130488,2010-01-01,2010-11-01,vegetacao_secundaria
-59.43700039175466,-15.084979570888605,2010-01-01,2010-11-01,vegetacao_secundaria
-59.43402756158887,-14.718234693480012,2010-01-01,2010-11-01,vegetacao_secundaria
-59.43362147671608,-14.715483625987885,2010-01-01,2010-11-01,vegetacao_secundaria
-59.42722015669292,-15.115072102102552,2010-01-01,2010-11-01,vegetacao_secundaria
-59.424180486025456,-10.230282798370315,2010-01-01,2010-11-01,vegetacao_secundaria
-59.423319530464234,-15.21343134892957,2010-01-01,2010-11-01,vegetacao_secundaria
-59.422699999885104,-14.739779999588672,2010-01-01,2010-11-01,vegetacao_secundaria
-59.41148623570547,-15.204899487048447,2010-01-01,2010-11-01,vegetacao_secundaria
-59.4102744230325,-14.708251451412446,2010-01-01,2010-11-01,vegetacao_secundaria
-59.40126000027577,-14.761060000315998,2010-01-01,2010-11-01,vegetacao_secundaria
-59.39152123410073,-9.987505180309453,2010-01-01,2010-11-01,vegetacao_secundaria
-59.38972000037113,-14.776070000174174,2010-01-01,2010-11-01,vegetacao_secundaria
-59.38661213705413,-15.151341401683338,2010-01-01,2010-11-01,vegetacao_secundaria
-59.38614805386601,-15.260371351354271,2010-01-01,2010-11-01,vegetacao_secundaria
-59.38506809564507,-15.025082827924653,2010-01-01,2010-11-01,vegetacao_secundaria
-59.3846000002734,-14.797810000271703,2010-01-01,2010-11-01,vegetacao_secundaria
-59.38332000020422,-14.799430000000891,2010-01-01,2010-11-01,vegetacao_secundaria
-59.37696999967266,-14.773210000266774,2010-01-01,2010-11-01,vegetacao_secundaria
-59.37546000005047,-14.796270000238145,2010-01-01,2010-11-01,vegetacao_secundaria
-59.37290999999621,-14.761089999587865,2010-01-01,2010-11-01,vegetacao_secundaria
-59.36901999988547,-10.401940000412589,2010-01-01,2010-11-01,vegetacao_secundaria
-59.36799999983857,-10.397489999860365,2010-01-01,2010-11-01,vegetacao_secundaria
-59.362980000319794,-10.398680000323552,2010-01-01,2010-11-01,vegetacao_secundaria
-59.35670646741638,-15.036691987870752,2010-01-01,2010-11-01,vegetacao_secundaria
-59.35472115404248,-15.048478931675849,2010-01-01,2010-11-01,vegetacao_secundaria
-59.34789961310373,-15.50672656897433,2010-01-01,2010-11-01,vegetacao_secundaria
-59.347251764747824,-10.35869212282085,2010-01-01,2010-11-01,vegetacao_secundaria
-59.33794925537752,-10.250018812626946,2010-01-01,2010-11-01,vegetacao_secundaria
-59.329379103898276,-15.058496158336997,2010-01-01,2010-11-01,vegetacao_secundaria
-59.318263621886565,-14.794456854689154,2010-01-01,2010-11-01,vegetacao_secundaria
-59.31408550626563,-15.05801826752379,2010-01-01,2010-11-01,vegetacao_secundaria
-59.29809977145823,-14.83385901684953,2010-01-01,2010-11-01,vegetacao_secundaria
-59.29390927777329,-15.03920090951261,2010-01-01,2010-11-01,vegetacao_secundaria
-59.29347729338548,-14.993582788971835,2010-01-01,2010-11-01,vegetacao_secundaria
-59.289705569925175,-15.496734543135867,2010-01-01,2010-11-01,vegetacao_secundaria
-59.28006733974952,-15.0378704199112,2010-01-01,2010-11-01,vegetacao_secundaria
-59.27861080864345,-15.017806489591388,2010-01-01,2010-11-01,vegetacao_secundaria
-59.278065276197864,-10.231649438861513,2010-01-01,2010-11-01,vegetacao_secundaria
